t,angle
303.6,-6.98461705816312
303.65,-1.62271080418926
303.7,6.11852014839566
303.75,11.7898922108774
303.8,15.9306669215578
303.85,17.6907728527923
303.9,19.9283963334277
303.95,18.6822244600605
304,17.322706816807
304.05,12.9824745937638
304.1,6.67021471752751
304.15,1.36019897404881
304.2,-4.92578942790995
304.25,-9.60772179627362
304.3,-15.9459786235488
304.35,-18.3954191111903
304.4,-19.0038473639896
304.45,-19.3879941130845
304.5,-16.8647126459502
304.55,-13.2799949569563
304.6,-7.80051060730745
304.65,-1.3394608433522
304.7,4.39603290015158
304.75,10.6264554308392
304.8,14.0405943720718
304.85,18.1549419218551
304.9,19.6481347919256
304.95,18.7061498023626
305,17.318960175724
305.05,13.2136745417018
305.1,8.75186251551442
305.15,3.35773051530695
305.2,-2.96666825288925
305.25,-10.3348015094774
305.3,-15.3189225095721
305.35,-18.708637254203
305.4,-20.5434530593327
305.45,-20.2087025945011
305.5,-16.5374268183147
305.55,-13.435098362213
305.6,-9.40088444971638
305.65,-2.41131574857562
305.7,3.97245027830637
305.75,8.26402770290359
305.8,14.1943449130676
305.85,17.343328141278
305.9,18.8512138300658
305.95,19.9643438927005
306,17.4158587866788
306.05,13.3818651547812
306.1,9.4006401533677
306.15,3.67362187272715
306.2,-3.41512992480133
306.25,-9.06613861414795
306.3,-13.1464929949011
306.35,-16.5645381617581
306.4,-18.9376848267791
306.45,-19.9213326273734
306.5,-18.4794568153864
306.55,-13.8811316579664
306.6,-9.38132166823844
306.65,-4.63184653202875
306.7,1.78453966692721
306.75,7.37504354293638
306.8,12.4356616733578
306.85,16.2063544844359
306.9,19.1148630143108
306.95,19.4074504734104
307,17.0959656963887
307.05,15.4140711711105
307.1,8.94149095923213
307.15,4.22698327923669
307.2,-2.58455893358428
307.25,-7.1439616427739
307.3,-13.8213773645947
307.35,-16.3866698049794
307.4,-19.6180613217154
307.45,-19.4803665633346
307.5,-18.0798827369343
307.55,-14.3582943007565
307.6,-10.6618866083919
307.65,-3.61629588756951
307.7,1.39469403255801
307.75,6.86073083993255
307.8,13.4141990567902
307.85,16.054351623582
307.9,18.1810556262224
307.95,20.5424490313016
308,19.0692335085264
308.05,15.4476225115735
308.1,11.471561686847
308.15,4.49388849659003
308.2,-0.893751476182426
308.25,-6.96062363758151
308.3,-11.4205909652977
308.35,-17.2089726632876
308.4,-19.4877880252245
308.45,-19.2203088026859
308.5,-17.5032694955721
308.55,-15.7976905963365
308.6,-9.98216202677747
308.65,-5.76352142333046
308.7,1.56758276676962
308.75,6.69451332163308
308.8,12.8744048807291
308.85,15.294629416575
308.9,17.9827739046648
308.95,18.8599272878396
309,17.5062561201976
309.05,15.4014474918967
309.1,10.8095401037994
309.15,5.04489704735546
309.2,-0.216051254093391
309.25,-5.17682299163548
309.3,-11.7415795153846
309.35,-16.7226324893008
309.4,-18.1489806607705
309.45,-18.9562714165407
309.5,-18.233222524496
309.55,-16.3059965002313
309.6,-11.4073842724921
309.65,-5.60499785191892
309.7,-0.80087594943828
309.75,4.76953036117107
309.8,10.8786581915587
309.85,16.1347759465074
309.9,19.2324670735545
309.95,19.0776091294706
310,18.2208119268045
310.05,15.9471050522498
310.1,12.3887964413348
310.15,7.41800706013803
310.2,1.46063657881141
310.25,-4.40894163187619
310.3,-11.5865161794031
310.35,-15.3449638592375
310.4,-18.7743838810566
310.45,-20.340908509507
310.5,-19.3755890069026
310.55,-16.5828735319179
310.6,-13.053946038627
310.65,-6.67043108273074
310.7,-0.426867947169949
310.75,4.98984636069576
310.8,11.0075886817831
310.85,15.1928427534382
310.9,18.1127424489217
310.95,19.634628132801
311,19.4443772281433
311.05,16.2039424527116
311.1,12.2881336923788
311.15,6.53371507620158
311.2,1.48441638904881
311.25,-5.30396638140928
311.3,-9.99285818783085
311.35,-14.2092011869608
311.4,-17.3316421351395
311.45,-18.3994072551855
311.5,-19.3275945594232
311.55,-16.825786303956
311.6,-13.6104682776922
311.65,-8.0865018056369
311.7,-2.54312366473378
311.75,3.09138850333244
311.8,9.84197817460882
311.85,13.9888492746757
311.9,18.0750277568788
311.95,19.2203208537863
312,18.7753549130814
312.05,16.6086286761631
312.1,13.3395000132601
312.15,8.55598915189898
312.2,2.5943066332446
312.25,-3.03391908597887
312.3,-10.0126474814815
312.35,-13.8055955002353
312.4,-16.5185544826574
312.45,-18.7589765762128
312.5,-19.6367413969018
312.55,-16.3255822433261
312.6,-14.2223663662667
312.65,-8.05748871312287
312.7,-2.44432949356523
312.75,3.14018964319698
312.8,9.36134361086324
312.85,13.4039182160364
312.9,16.9461696306409
312.95,18.3570599721903
313,18.7955425214857
313.05,17.4208578520211
313.1,13.6891954119224
313.15,8.58310930945718
313.2,3.09712196138117
313.25,-2.96758308422415
313.3,-8.72820991917311
313.35,-13.3089681330865
313.4,-17.1337089798714
313.45,-19.4742427794855
313.5,-18.4277087505245
313.55,-16.7475052270414
313.6,-14.1951955374539
313.65,-8.97707736659251
313.7,-3.26094470491677
313.75,2.92338609835417
313.8,7.20640108793777
313.85,13.612855206506
313.9,16.8780610660743
313.95,18.4862209639734
314,18.7823563713003
314.05,17.3856891538112
314.1,14.1874822608658
314.15,10.3648527900941
314.2,4.51257480946066
314.25,-2.78396580366836
314.3,-8.55563305038264
314.35,-13.4941456788872
314.4,-16.6436356977523
314.45,-19.0791517195253
314.5,-18.6134479211582
314.55,-18.3009293609195
314.6,-15.3882124514058
314.65,-9.74348847126754
314.7,-3.68368275915476
314.75,1.69002640251921
314.8,7.81793124565807
314.85,12.6200903899657
314.9,15.6390985606286
314.95,18.6943070970491
315,19.064058770178
315.05,18.078048975401
315.1,15.3679381423556
315.15,9.3686776972283
315.2,3.93199835495474
315.25,-1.44053088784919
315.3,-7.32017431838195
315.35,-12.4231306921948
315.4,-16.179419995795
315.45,-18.3690315624641
315.5,-18.5594659211548
315.55,-17.8685312242464
315.6,-15.2389210008193
315.65,-11.4246707232586
315.7,-4.64348421995669
315.75,1.26883767182411
315.8,7.15545435080821
315.85,11.8133037412036
315.9,15.866369308944
315.95,18.3578322591951
316,19.102912588521
316.05,16.9998948538478
316.1,15.3102402329302
316.15,10.2533161785016
316.2,6.50524687903037
316.25,0.371482549002428
316.3,-6.45866703494672
316.35,-12.3173890094636
316.4,-14.8099992313493
316.45,-17.8292292804889
316.5,-19.0802886703042
316.55,-18.156697186222
316.6,-15.5125759878217
316.65,-10.6403518221194
316.7,-6.36641526747072
316.75,0.390978047591378
316.8,5.28918333200449
316.85,11.9782059751061
316.9,15.7000962236488
316.95,17.075751786054
317,17.9635373735059
317.05,17.3718945908634
317.1,15.7782544799491
317.15,11.5527541688481
317.2,5.91284022372014
317.25,0.290241657272319
317.3,-5.39234267102977
317.35,-11.4394656350518
317.4,-15.1874072167808
317.45,-17.2371875493757
317.5,-18.0740938930108
317.55,-17.382493800202
317.6,-16.6381793085548
317.65,-12.2172063533923
317.7,-7.2053997107844
317.75,-0.0418462106020866
317.8,4.26451965074845
317.85,10.3180366808842
317.9,15.4376271538874
317.95,17.010180235931
318,18.6459188325903
318.05,18.681245462621
318.1,15.1257154123747
318.15,11.4784592581283
318.2,6.53607756315332
318.25,0.310725616581615
318.3,-4.49501154223268
318.35,-9.76293434553182
318.4,-13.6652604380596
318.45,-17.2606050844388
318.5,-17.8720948371051
318.55,-17.5221908455818
318.6,-15.9268439380898
318.65,-11.6213368135846
318.7,-6.7692824114962
318.75,-1.76819209054398
318.8,4.83843349334563
318.85,10.2557423917892
318.9,14.3620267985935
318.95,16.609358655196
319,18.1255660703077
319.05,18.1713220731835
319.1,17.1741122264698
319.15,12.0223008287601
319.2,7.04885140350735
319.25,2.53863100808968
319.3,-3.63420215208441
319.35,-9.28353800277012
319.4,-14.7843314264396
319.45,-16.6707130016172
319.5,-19.6339683778328
319.55,-18.6961841430006
319.6,-16.6595820850458
319.65,-11.9474788390992
319.7,-8.73302931937531
319.75,-2.89716067182022
319.8,2.68945664746938
319.85,9.40443446193774
319.9,14.2914603588351
319.95,16.2486422056189
320,18.9232592872364
320.05,18.1086389808065
320.1,17.2181082260683
320.15,12.1524996746848
320.2,9.04576366089794
320.25,3.01623666297195
320.3,-2.09235832622989
320.35,-7.70161499699883
320.4,-13.1971196473371
320.45,-16.9675391214633
320.5,-18.4672136678464
320.55,-18.484174942359
320.6,-16.7107132146933
320.65,-14.1247112077523
320.7,-8.20817053306801
320.75,-3.85693444409264
320.8,1.73485992241722
320.85,7.63821277179625
320.9,12.6535195582198
320.95,16.5339703617999
321,18.9959676794621
321.05,17.8473115527567
321.1,16.8126099040206
321.15,12.6475903324583
321.2,8.21114862626125
321.25,4.19965123440378
321.3,-3.15191486494555
321.35,-8.45857314806212
321.4,-13.2327670305417
321.45,-15.4633418977185
321.5,-18.9130749640996
321.55,-17.8300662598942
321.6,-17.5607042825004
321.65,-13.1152142204273
321.7,-8.42793268913386
321.75,-3.3561781145657
321.8,1.90587209905263
321.85,6.74049365207111
321.9,11.576189431177
321.95,16.6933165785403
322,17.2430197981718
322.05,17.7522815049848
322.1,17.4024941300354
322.15,13.9912073593048
322.2,9.29988098159485
322.25,3.92854182197687
322.3,-0.536235637844259
322.35,-6.28840144336311
322.4,-11.5919606561056
322.45,-16.2723529591091
322.5,-17.3092707628626
322.55,-18.2207601104796
322.6,-16.6409240201975
322.65,-14.5487671051588
322.7,-9.75755897278508
322.75,-3.68383327997409
322.8,1.52337174611376
322.85,7.47332131744272
322.9,11.790884872102
322.95,15.2702292526581
323,18.8397680426849
323.05,17.8990294272899
323.1,18.1382764752618
323.15,13.7960677039752
323.2,9.4851859079064
323.25,4.94520622346495
323.3,-0.154584606812294
323.35,-6.09005100493471
323.4,-12.0306907790441
323.45,-14.7597000223456
323.5,-17.3393947139977
323.55,-18.7916131483454
323.6,-16.5673695048585
323.65,-14.1167021820836
323.7,-9.59671238534917
323.75,-5.96408930149245
323.8,0.780079424073843
323.85,5.90143468452817
323.9,10.8636784000658
323.95,16.0034195106493
324,18.4208052598365
324.05,17.7403639044955
324.1,16.7110218519894
324.15,13.9911766596187
324.2,10.7248535414361
324.25,5.05250947979875
324.3,0.64393381141134
324.35,-5.55856517614444
324.4,-10.9129106155047
324.45,-15.1024958866142
324.5,-17.5838378343387
324.55,-18.0520722710603
324.6,-17.1889286309672
324.65,-14.0927212979767
324.7,-11.9615277201926
324.75,-6.12831348633788
324.8,-1.35382491453457
324.85,4.45344506059326
324.9,9.8526839710418
324.95,14.4103954314731
325,16.895168426485
325.05,18.6652980187977
325.1,17.8741593316889
325.15,15.3412420023681
325.2,12.1832836784597
325.25,6.34385311534103
325.3,0.660792359418566
325.35,-5.7656831312374
325.4,-9.50851549269515
325.45,-13.7445501076292
325.5,-16.3826109085917
325.55,-17.9816509191547
325.6,-17.9806747711992
325.65,-15.2768251834168
325.7,-12.4186538667864
325.75,-5.91171767821589
325.8,-1.74922568338538
325.85,4.05387767298217
325.9,10.1364523947836
325.95,13.4543071181008
326,16.5358155794882
326.05,19.0568598310528
326.1,18.032960172306
326.15,15.6860835886561
326.2,11.0341464278148
326.25,6.7296173758881
326.3,1.08933534009936
326.35,-4.21217297843727
326.4,-10.1357615664074
326.45,-13.1561562597741
326.5,-16.3574573386712
326.55,-18.777332440771
326.6,-18.2739119274311
326.65,-15.8488547855458
326.7,-12.5350358468551
326.75,-8.19090884276095
326.8,-1.76982284369376
326.85,4.82170650912779
326.9,8.54865532050446
326.95,13.3584338423205
327,17.3623014933377
327.05,18.0677044541167
327.1,18.6388868138371
327.15,16.3783458567368
327.2,12.7490096217032
327.25,7.24672998318434
327.3,2.20496017377693
327.35,-3.69040825577871
327.4,-8.81076849429752
327.45,-12.7074488542191
327.5,-15.5538066730084
327.55,-17.2821279802806
327.6,-18.8764106055937
327.65,-16.3211182297732
327.7,-13.3077860567006
327.75,-8.59321181967489
327.8,-2.71340043249606
327.85,2.93702218887736
327.9,9.0093609784697
327.95,12.7336115571328
328,16.4233288079797
328.05,17.4443979181406
328.1,18.687844869838
328.15,16.3957925149853
328.2,11.9981502367819
328.25,9.20026886058788
328.3,1.92004564187039
328.35,-2.36820943452478
328.4,-8.32467510780876
328.45,-12.4935042712129
328.5,-15.1470933208543
328.55,-18.2347096875672
328.6,-17.8551194509315
328.65,-15.449766799443
328.7,-12.3618647997929
328.75,-8.33077849381798
328.8,-3.92190215255446
328.85,2.15070410916574
328.9,7.48867873851239
328.95,12.4787768546925
329,15.2873455768
329.05,16.9110534426443
329.1,17.3893064684809
329.15,17.1466817529097
329.2,13.8979062750395
329.25,9.35406766430169
329.3,3.8731434127719
329.35,-1.61474644504496
329.4,-7.81463281570634
329.45,-13.1051629962668
329.5,-16.5599752976153
329.55,-16.828928830909
329.6,-17.7131337206938
329.65,-17.2608078785452
329.7,-12.6585496582236
329.75,-8.38604693236393
329.8,-3.25417149292588
329.85,2.24252361804304
329.9,7.65860935404
329.95,11.0819371414507
330,16.043299234101
330.05,17.9776638598049
330.1,17.8814904715487
330.15,17.5664817705349
330.2,14.4051557903356
330.25,9.71081367061256
330.3,4.55681923690801
330.35,-1.20543169594956
330.4,-6.31503951510549
330.45,-11.7648294170819
330.5,-15.0111236931527
330.55,-18.3281567551191
330.6,-17.544445673576
330.65,-16.6593518204448
330.7,-14.281661783673
330.75,-9.42475765975257
330.8,-4.99051230949582
330.85,1.84194070926441
330.9,5.94724054255583
330.95,10.612552679481
331,14.3355750192715
331.05,17.2683084456152
331.1,18.1258637174275
331.15,17.6310137843596
331.2,13.4238759405591
331.25,9.6447252496366
331.3,4.26924649609321
331.35,-1.00757360521689
331.4,-7.14955111838159
331.45,-11.1161877972599
331.5,-14.6298789046966
331.55,-17.3948985418507
331.6,-17.500235680899
331.65,-16.387188180831
331.7,-14.4002750405053
331.75,-10.2098985280781
331.8,-5.99816958823996
331.85,1.30508190641537
331.9,6.63778084508376
331.95,11.7081748244996
332,14.0168121390055
332.05,18.0626673644536
332.1,17.3037538148422
332.15,16.1809900342183
332.2,14.6981676970396
332.25,9.86632240107705
332.3,5.70980854581236
332.35,0.461272612755917
332.4,-5.43053135744113
332.45,-9.64608977272887
332.5,-14.2647215560483
332.55,-17.1201463667695
332.6,-18.7190792503562
332.65,-17.68348294905
332.7,-14.3056002478405
332.75,-10.8628831940462
332.8,-5.44216328448
332.85,-0.102520738488373
332.9,5.79471893360911
332.95,9.94744110443909
333,13.5543975974669
333.05,17.6869450120479
333.1,17.0622961345209
333.15,16.9985811522393
333.2,15.1922306703264
333.25,10.1357350932061
333.3,6.31272388295741
333.35,0.156984006881856
333.4,-4.69624141732829
333.45,-9.94712414817584
333.5,-13.232595618088
333.55,-16.4119256158429
333.6,-18.6075795695252
333.65,-18.177297862431
333.7,-14.6290835906473
333.75,-12.0385225301861
333.8,-7.14782182579434
333.85,-1.36277145665831
333.9,4.89320193119426
333.95,9.58452621872084
334,13.3310828317425
334.05,15.7608224702682
334.1,17.7077015986527
334.15,16.6312589177895
334.2,15.2222614807679
334.25,10.8981464590132
334.3,6.09594835433201
334.35,2.01463221730011
334.4,-3.28690068046858
334.45,-9.07676710396518
334.5,-13.8213133660611
334.55,-16.0650937326378
334.6,-16.8236090814261
334.65,-17.6004231131721
334.7,-15.3151380243284
334.75,-12.6474410522292
334.8,-7.26482254676046
334.85,-1.0704057115618
334.9,3.36111317046017
334.95,9.24184042966981
335,12.3542329015666
335.05,15.5612973738989
335.1,17.113318334793
335.15,17.9589748815071
335.2,15.0967009587118
335.25,10.90006555534
335.3,6.77641711761236
335.35,1.76758030488818
335.4,-4.12380459104477
335.45,-8.49590952197059
335.5,-12.6264646521568
335.55,-15.32568382271
335.6,-18.0564805029957
335.65,-16.7370733441427
335.7,-16.0119291239287
335.75,-12.6165718178711
335.8,-8.08262019369749
335.85,-1.64465788471686
335.9,3.19425211852141
335.95,8.94251669678536
336,13.2017234798843
336.05,16.5984749400089
336.1,18.1879319747901
336.15,16.5597157183017
336.2,16.1822804487798
336.25,12.6553754772056
336.3,7.2664099682551
336.35,1.87031461110901
336.4,-3.18606918500374
336.45,-7.74968015888903
336.5,-12.4229710615136
336.55,-15.0156953957665
336.6,-16.9077491462018
336.65,-17.5513920811199
336.7,-15.8095449942242
336.75,-12.5292247208166
336.8,-8.08274246822907
336.85,-2.20124476505448
336.9,1.87746903715423
336.95,7.28987808624214
337,11.4539014368678
337.05,15.6138050951416
337.1,16.4856968948671
337.15,18.2772596377286
337.2,16.7218883388999
337.25,12.8515646747748
337.3,8.05057892453897
337.35,3.15959136523067
337.4,-1.65225978822702
337.45,-6.50496596913792
337.5,-12.3638938679123
